x,y,ppscore,case,is_valid_score,metric,baseline_score,model_score,model
19,130,0.0578107937821577,regression,True,mean absolute error,0.06655756843800323,0.06270982257439198,DecisionTreeRegressor()
19,131,0.0,regression,True,mean absolute error,0.0015348631239935537,0.0017106228414660578,DecisionTreeRegressor()
19,133,0.0,regression,True,mean absolute error,5.053625583266289,5.057921191378725,DecisionTreeRegressor()
19,137,0.0,regression,True,mean absolute error,43.1597099113618,49.96803824812287,DecisionTreeRegressor()
19,205,0.0,regression,True,mean absolute error,3.325,4.219323915757181,DecisionTreeRegressor()
19,212,0.0,regression,True,mean absolute error,0.019761469387755103,0.024171429507054126,DecisionTreeRegressor()
19,274,0.0,regression,True,mean absolute error,55.14289334415584,61.80184552299139,DecisionTreeRegressor()
19,275,0.0,regression,True,mean absolute error,8.176738636363636,14.136434168824726,DecisionTreeRegressor()
19,288,0.29929650516516937,regression,True,mean absolute error,0.0014083534136546177,0.0009868381589103546,DecisionTreeRegressor()
19,289,0.0,regression,True,mean absolute error,0.6203375100401607,0.688815206538588,DecisionTreeRegressor()
19,312,0.0,regression,True,mean absolute error,0.07002883534136546,0.0801937872702503,DecisionTreeRegressor()
19,331,0.002853595647232199,regression,True,mean absolute error,0.021935426731078907,0.02187283189283892,DecisionTreeRegressor()
19,339,0.0,regression,True,mean absolute error,1.9031259677419352,2.0846661360747225,DecisionTreeRegressor()
19,343,0.0,regression,True,mean absolute error,1.4857212903225807,1.7172466544235334,DecisionTreeRegressor()
19,366,0.0,regression,True,mean absolute error,0.0012581993569131828,0.0015923660427639521,DecisionTreeRegressor()
19,384,0.0,regression,True,mean absolute error,0.47852934537246045,0.5418846599489099,DecisionTreeRegressor()
19,385,0.0,regression,True,mean absolute error,0.0066234328358208945,0.009338808362647513,DecisionTreeRegressor()
19,405,0.11884939544847761,regression,True,mean absolute error,0.008939903459372487,0.007877401337858313,DecisionTreeRegressor()
19,411,0.0,regression,True,mean absolute error,0.388457224025974,0.4383440967712843,DecisionTreeRegressor()
19,412,0.0,regression,True,mean absolute error,12.54207857142857,13.876277242031282,DecisionTreeRegressor()
19,415,0.0,regression,True,mean absolute error,1.781123457792208,2.06119316674397,DecisionTreeRegressor()
19,416,0.0,regression,True,mean absolute error,0.7931897332255456,0.859408078636458,DecisionTreeRegressor()
19,477,0.0,regression,True,mean absolute error,2.3993234677419357,3.080795308503548,DecisionTreeRegressor()
19,497,0.0,regression,True,mean absolute error,3.7904254983388705,4.488026596005739,DecisionTreeRegressor()
19,510,0.0,regression,True,mean absolute error,21.071513424437295,23.831980780275902,DecisionTreeRegressor()
19,541,0.0,regression,True,mean absolute error,2.2261186645213193,2.545805372715285,DecisionTreeRegressor()
19,561,0.0,regression,True,mean absolute error,15.608488344051448,16.649589052099426,DecisionTreeRegressor()
19,562,0.0471165933912554,regression,True,mean absolute error,5.014136319376826,4.777887297208422,DecisionTreeRegressor()
19,563,0.021742310706780454,regression,True,mean absolute error,0.09900759493670884,0.09685494104526385,DecisionTreeRegressor()
19,570,0.0,regression,True,mean absolute error,4.495447389558234,6.356340876067683,DecisionTreeRegressor()
19,571,0.06377248663934632,regression,True,mean absolute error,0.1967467469879518,0.1841997176943278,DecisionTreeRegressor()
